ProductID,SKUCode,ProductName,ShortDescription,Category,SubCategory,Department,Brand,ModelNumber,Color,Size,Weight,UnitOfMeasure,SupplierID,SupplierName,CountryOfOrigin,CostPrice,MRP,StandardSellingPrice,TaxPercent,ReorderLevel,LaunchDate,ProductStatus
P11634,CMUEDW9H,Dell Kids 1634,Dell Kids high quality product,Clothing,Kids,Electronics,Dell,M-7618,White,NA,3.61,Piece,S855,Supplier_29,Germany,3538.33,4262.86,4070.68,12,79,14-10-2024,Active
P11635,1PFI1ULA,Samsung Bag 1635,Samsung Bag high quality product,Accessories,Bag,Fashion,Samsung,M-4848,Green,S,8.49,Piece,S308,Supplier_27,Germany,1983.43,2764.09,2312.97,18,71,08-10-2025,Active
P11636,AWCO0Z93,Sony Mobile 1636,Sony Mobile high quality product,Electronics,Mobile,Electronics,Sony,M-4330,Blue,L,0.65,Piece,S471,Supplier_49,USA,3271.86,3782.95,3438.74,5,197,12-12-2025,Active
P11637,WVNEOT83,Lenovo Watch 1637,Lenovo Watch high quality product,Accessories,Watch,Electronics,Lenovo,M-5145,Black,S,6.88,Piece,S201,Supplier_32,China,4551.5,6467.02,5405.95,18,14,04-04-2024,Active
P11638,L79URIGG,Lenovo Household 1638,Lenovo Household high quality product,Grocery,Household,Fashion,Lenovo,M-4414,Black,S,8.31,Piece,S121,Supplier_7,Germany,3374.15,4929.68,4319.11,18,137,21-03-2025,Active
P11639,BUJATTPR,Adidas Laptop 1639,Adidas Laptop high quality product,Electronics,Laptop,Electronics,Adidas,M-2118,Green,L,8.41,Piece,S985,Supplier_29,Vietnam,719.57,977.18,768.33,12,69,11-11-2025,Active
P11640,4KHES858,Lenovo Watch 1640,Lenovo Watch high quality product,Accessories,Watch,Electronics,Lenovo,M-4928,Green,M,5.26,Piece,S622,Supplier_18,USA,644.03,719.79,835.53,18,150,13-03-2024,Active
P11641,2RKJO3HB,Lenovo Tablet 1641,Lenovo Tablet high quality product,Electronics,Tablet,Electronics,Lenovo,M-6267,Black,M,8.67,Piece,S442,Supplier_1,India,4311.41,5960.19,5352.69,18,118,01-01-2025,Active
P11642,RSKCHSFC,Apple Men 1642,Apple Men high quality product,Clothing,Men,Fashion,Apple,M-1652,Black,NA,2.66,Piece,S846,Supplier_22,USA,4718.69,6531.12,5987.34,12,160,25-08-2025,Active
P11643,UV5PAJUD,Puma Men 1643,Puma Men high quality product,Clothing,Men,FMCG,Puma,M-5343,Red,M,7.23,Piece,S827,Supplier_44,India,4551.48,5578.71,5311.09,5,121,25-02-2024,Active
P11644,IW9NSRKR,Dell Beverages 1644,Dell Beverages high quality product,Grocery,Beverages,FMCG,Dell,M-9652,Gray,XL,3.17,Piece,S692,Supplier_47,Vietnam,4758.39,5584.2,6011.49,12,13,29-04-2024,Active
P11645,VTK19ST3,Nike Kids 1645,Nike Kids high quality product,Clothing,Kids,Electronics,Nike,M-9105,Black,S,6.26,Piece,S802,Supplier_38,India,171.4,198.35,208.66,5,70,11-11-2025,Active
P11646,JRFSREV2,Sony Snacks 1646,Sony Snacks high quality product,Grocery,Snacks,FMCG,Sony,M-6445,Black,S,9.4,Piece,S867,Supplier_39,Germany,248.85,301.24,270.86,18,136,04-01-2025,Active
P11647,IXZCYF9S,HP Mobile 1647,HP Mobile high quality product,Electronics,Mobile,FMCG,HP,M-8987,Black,L,1.12,Piece,S341,Supplier_25,Vietnam,4292.44,5536.42,5530.48,18,103,17-09-2025,Active
P11648,8Y31RUIQ,Apple Kids 1648,Apple Kids high quality product,Clothing,Kids,FMCG,Apple,M-5581,Blue,S,7.66,Piece,S632,Supplier_34,USA,288.09,404.8,307.7,12,100,24-04-2025,Active
P11649,HG1U10Z4,Sony Men 1649,Sony Men high quality product,Clothing,Men,Electronics,Sony,M-9256,Green,L,6.11,Piece,S674,Supplier_8,India,1025.85,1362.79,1308.21,12,104,27-11-2024,Active
P11650,TSJJP59G,HP Women 1650,HP Women high quality product,Clothing,Women,Electronics,HP,M-6576,White,XL,5.77,Piece,S634,Supplier_37,India,273.01,309.61,340.1,5,51,26-11-2023,Active
P11651,MFLVPPF1,Apple Accessory 1651,Apple Accessory high quality product,Electronics,Accessory,Fashion,Apple,M-7606,Green,M,2.61,Piece,S395,Supplier_3,India,262.44,393.08,282.01,12,146,14-06-2025,Active
P11652,EWDZRM46,Sony Snacks 1652,Sony Snacks high quality product,Grocery,Snacks,Fashion,Sony,M-1973,Red,L,3.15,Piece,S971,Supplier_27,China,3850.41,5221.99,4310.95,18,151,02-03-2025,Active
P11653,GG1LY0KQ,Samsung Mobile 1653,Samsung Mobile high quality product,Electronics,Mobile,Fashion,Samsung,M-6907,Black,L,6.48,Piece,S362,Supplier_17,Vietnam,2728.14,3168.08,3404.76,18,101,17-01-2025,Active
P11654,OR3CGSZ9,Sony Beverages 1654,Sony Beverages high quality product,Grocery,Beverages,Fashion,Sony,M-9635,Blue,NA,4.05,Piece,S641,Supplier_30,Germany,3819.5,5292.35,4487.73,5,13,06-07-2024,Active
P11655,4N6Q4OQT,Samsung Accessory 1655,Samsung Accessory high quality product,Electronics,Accessory,Electronics,Samsung,M-6573,Green,NA,8.25,Piece,S726,Supplier_22,Germany,4030.67,4903.66,5179.18,12,47,16-10-2023,Active
P11656,SX8M5OOM,HP Bag 1656,HP Bag high quality product,Accessories,Bag,Electronics,HP,M-9376,White,M,1.61,Piece,S889,Supplier_31,India,3318.1,4680.17,4276.94,5,30,01-09-2024,Active
P11657,KW12TCSX,Dell Sunglasses 1657,Dell Sunglasses high quality product,Accessories,Sunglasses,Electronics,Dell,M-8459,White,M,7.45,Piece,S605,Supplier_28,China,174.86,200.66,208.52,18,109,21-10-2024,Active
P11658,FCUXE885,Dell Bag 1658,Dell Bag high quality product,Accessories,Bag,Electronics,Dell,M-7151,Red,S,9.64,Piece,S438,Supplier_13,Vietnam,1372.05,1778.22,1446.59,5,79,24-01-2024,Active
P11659,1GL06PBC,Sony Household 1659,Sony Household high quality product,Grocery,Household,FMCG,Sony,M-9852,White,S,4.74,Piece,S604,Supplier_13,Germany,4033.08,5053.41,4501.29,12,65,26-12-2023,Active
P11660,ER2R4X9K,HP Men 1660,HP Men high quality product,Clothing,Men,FMCG,HP,M-6834,Green,M,8.22,Piece,S783,Supplier_32,Vietnam,2191.25,2602.15,2681.83,5,74,18-07-2025,Active
P11661,UWRXQMVJ,Puma Watch 1661,Puma Watch high quality product,Accessories,Watch,Fashion,Puma,M-9688,Blue,XL,5.61,Piece,S561,Supplier_22,India,4501,5230.09,5446.53,18,79,25-11-2025,Active
P11662,HHSF9GOI,Lenovo Bag 1662,Lenovo Bag high quality product,Accessories,Bag,FMCG,Lenovo,M-6840,Red,L,8.14,Piece,S770,Supplier_9,India,3427.52,4335.22,3732.79,5,148,18-11-2023,Active
P11663,4IS3PWJA,Nestle Bag 1663,Nestle Bag high quality product,Accessories,Bag,FMCG,Nestle,M-2069,Black,L,7.32,Piece,S194,Supplier_40,USA,4345.82,6411.09,4966.24,12,38,12-11-2024,Active
P11664,W1R3VAH6,Sony Beverages 1664,Sony Beverages high quality product,Grocery,Beverages,Electronics,Sony,M-5365,Red,M,0.13,Piece,S385,Supplier_30,USA,1530.56,1961.04,1742.01,12,100,02-07-2025,Active
P11665,7LZ18VTD,HP Watch 1665,HP Watch high quality product,Accessories,Watch,Fashion,HP,M-7104,Green,L,8.63,Piece,S569,Supplier_47,India,2507.79,3010.85,2757.22,5,141,23-07-2024,Active
P11666,RSNDS3G3,Nike Sunglasses 1666,Nike Sunglasses high quality product,Accessories,Sunglasses,Fashion,Nike,M-7335,Red,M,9.47,Piece,S761,Supplier_21,Germany,997.29,1124.02,1084.35,12,172,12-07-2025,Active
P11667,N5ORO5A9,Dell Laptop 1667,Dell Laptop high quality product,Electronics,Laptop,FMCG,Dell,M-1848,Blue,M,9.11,Piece,S860,Supplier_41,Vietnam,4381.81,5079.78,4800.05,12,76,25-05-2024,Active
P11668,P5379W7T,Sony Laptop 1668,Sony Laptop high quality product,Electronics,Laptop,Fashion,Sony,M-4602,Red,S,5.79,Piece,S736,Supplier_8,India,437.5,606.22,496.83,5,177,12-07-2025,Active
P11669,HUMD0J7Z,Nestle Laptop 1669,Nestle Laptop high quality product,Electronics,Laptop,Electronics,Nestle,M-4812,Gray,M,7.97,Piece,S798,Supplier_46,China,1275.69,1534.76,1418.8,5,189,17-11-2023,Active
P11670,2LU89SXY,Lenovo Mobile 1670,Lenovo Mobile high quality product,Electronics,Mobile,Fashion,Lenovo,M-6124,Red,S,4.93,Piece,S418,Supplier_49,China,4609.91,5119.76,5913.51,12,75,31-07-2023,Active
P11671,C89VIKVR,Apple Bag 1671,Apple Bag high quality product,Accessories,Bag,Electronics,Apple,M-6656,Black,M,9.16,Piece,S170,Supplier_1,China,4773.74,6040.49,5523.91,18,119,22-05-2024,Active
P11672,3GVMDSD1,Lenovo Snacks 1672,Lenovo Snacks high quality product,Grocery,Snacks,FMCG,Lenovo,M-1677,Green,S,3.26,Piece,S727,Supplier_41,Germany,4380.95,6216.84,4897.66,12,138,03-05-2025,Active
P11673,GT6POLY4,Adidas Bag 1673,Adidas Bag high quality product,Accessories,Bag,Electronics,Adidas,M-4499,Gray,L,4.33,Piece,S928,Supplier_47,USA,287.24,391.83,317.05,5,102,07-12-2025,Active
P11674,4NAMW1A2,Dell Laptop 1674,Dell Laptop high quality product,Electronics,Laptop,Electronics,Dell,M-1398,White,XL,2.14,Piece,S631,Supplier_13,Germany,1929.95,2732.46,2418.08,12,97,23-11-2023,Active
P11675,GYRDGTGL,Lenovo Women 1675,Lenovo Women high quality product,Clothing,Women,Electronics,Lenovo,M-9666,White,NA,3.62,Piece,S342,Supplier_18,Germany,4839.86,5470.92,6123.99,5,146,28-12-2023,Active
P11676,GEO2KRXI,Sony Women 1676,Sony Women high quality product,Clothing,Women,Electronics,Sony,M-4322,Red,XL,9.87,Piece,S125,Supplier_10,USA,4788.2,7132.72,5709.73,18,108,28-06-2023,Active
P11677,Q6RDY2XL,Adidas Household 1677,Adidas Household high quality product,Grocery,Household,Fashion,Adidas,M-3015,Black,S,3.66,Piece,S692,Supplier_13,USA,500.1,674.69,615.03,5,110,09-12-2023,Active
P11678,GSL92G8H,Samsung Watch 1678,Samsung Watch high quality product,Accessories,Watch,FMCG,Samsung,M-2325,Blue,NA,5.59,Piece,S635,Supplier_27,Germany,4182.35,4930.14,5042.14,18,135,15-04-2024,Active
P11679,L95K10BZ,Nike Men 1679,Nike Men high quality product,Clothing,Men,FMCG,Nike,M-8738,Blue,M,7.5,Piece,S339,Supplier_8,India,4829.38,7243.28,5155.6,12,87,14-03-2025,Active
P11680,LQSKSYA9,Puma Bag 1680,Puma Bag high quality product,Accessories,Bag,Electronics,Puma,M-1137,Gray,L,2.27,Piece,S611,Supplier_44,India,3831.8,5630.85,4268.33,5,28,11-04-2024,Active
P11681,SG7E30KE,Puma Snacks 1681,Puma Snacks high quality product,Grocery,Snacks,Electronics,Puma,M-4246,Gray,XL,5.95,Piece,S645,Supplier_35,Germany,780.88,1085.86,977.26,12,57,27-08-2023,Active
P11682,NIS7UGUJ,Samsung Tablet 1682,Samsung Tablet high quality product,Electronics,Tablet,FMCG,Samsung,M-8943,Red,XL,2.75,Piece,S374,Supplier_18,Vietnam,3104.08,3863.02,3786.64,18,131,31-10-2025,Active
P11683,JT6H9G4W,Adidas Women 1683,Adidas Women high quality product,Clothing,Women,Electronics,Adidas,M-5906,Black,S,4.13,Piece,S725,Supplier_29,Vietnam,1785.67,2671,1998.73,5,144,02-07-2023,Active
P11684,LG24P4GN,Adidas Snacks 1684,Adidas Snacks high quality product,Grocery,Snacks,Electronics,Adidas,M-8685,Black,L,9.17,Piece,S831,Supplier_40,Germany,773.79,953.82,937.71,18,145,27-08-2024,Active
P11685,POW2PYGJ,HP Tablet 1685,HP Tablet high quality product,Electronics,Tablet,Fashion,HP,M-1461,White,L,3.61,Piece,S685,Supplier_26,Vietnam,3092.29,3455.72,3617.67,12,162,28-02-2025,Active
P11686,RYKCVYOY,Nike Snacks 1686,Nike Snacks high quality product,Grocery,Snacks,FMCG,Nike,M-3974,Gray,M,9.98,Piece,S123,Supplier_5,China,4748.66,6703.86,5269.79,12,150,27-06-2024,Active
P11687,AGXP973P,Adidas Laptop 1687,Adidas Laptop high quality product,Electronics,Laptop,Electronics,Adidas,M-1023,Green,L,0.61,Piece,S860,Supplier_14,China,2616.88,3807.95,2775.2,18,103,08-09-2025,Active
P11688,4QTFBHI9,Nestle Sunglasses 1688,Nestle Sunglasses high quality product,Accessories,Sunglasses,Electronics,Nestle,M-6550,Green,M,2.15,Piece,S229,Supplier_32,Germany,2913.31,3414.33,3771.51,5,42,16-10-2024,Active
P11689,24A7IULD,Nestle Sunglasses 1689,Nestle Sunglasses high quality product,Accessories,Sunglasses,Fashion,Nestle,M-1498,Blue,M,9.5,Piece,S343,Supplier_40,India,950.35,1048.01,1129.29,12,24,12-10-2025,Active
P11690,Q3FAJ148,Nestle Laptop 1690,Nestle Laptop high quality product,Electronics,Laptop,Electronics,Nestle,M-1097,Gray,XL,1.84,Piece,S568,Supplier_11,China,1287.1,1834.11,1637.32,12,171,08-12-2024,Active
P11691,IBG562ZZ,HP Mobile 1691,HP Mobile high quality product,Electronics,Mobile,Electronics,HP,M-9327,Green,S,6.14,Piece,S325,Supplier_15,Germany,2927.11,3478.27,3776.5,18,121,03-06-2023,Active
P11692,BYSAF05O,Adidas Snacks 1692,Adidas Snacks high quality product,Grocery,Snacks,Fashion,Adidas,M-2496,Gray,L,1.56,Piece,S304,Supplier_2,China,311.5,411.06,403.61,5,105,27-09-2025,Active
P11693,VL9THMU7,Puma Beverages 1693,Puma Beverages high quality product,Grocery,Beverages,Fashion,Puma,M-4750,Blue,NA,8.74,Piece,S955,Supplier_12,China,2094.72,2672.94,2515.13,5,17,05-07-2024,Active
P11694,LPF9UUX5,Sony Household 1694,Sony Household high quality product,Grocery,Household,Electronics,Sony,M-2334,Red,XL,4.37,Piece,S166,Supplier_37,USA,4892.56,7197.29,5512.61,18,131,15-07-2025,Active
P11695,LGJ62V3Q,Samsung Snacks 1695,Samsung Snacks high quality product,Grocery,Snacks,FMCG,Samsung,M-5821,Red,M,9.24,Piece,S352,Supplier_48,India,3743.35,4153.44,4030.7,5,180,20-03-2025,Active
P11696,YJ2O9YS2,Apple Tablet 1696,Apple Tablet high quality product,Electronics,Tablet,Electronics,Apple,M-9242,Blue,M,9.93,Piece,S858,Supplier_27,China,1936.48,2622.54,2210.44,18,131,03-12-2024,Active
P11697,1KFD263E,Apple Women 1697,Apple Women high quality product,Clothing,Women,FMCG,Apple,M-6686,White,S,9.59,Piece,S828,Supplier_44,India,1919.05,2470.53,2377.7,12,126,25-01-2024,Active
P11698,88UQY0C7,Adidas Snacks 1698,Adidas Snacks high quality product,Grocery,Snacks,Fashion,Adidas,M-6862,Red,NA,7.4,Piece,S298,Supplier_47,China,838.1,1170.93,921.39,12,148,04-08-2025,Active
P11699,I3SFVG9G,HP Snacks 1699,HP Snacks high quality product,Grocery,Snacks,Fashion,HP,M-9543,Red,XL,7.11,Piece,S444,Supplier_13,Vietnam,4762.87,5388.08,5096.66,18,126,26-09-2025,Active
P11700,C5K00E6S,Nike Household 1700,Nike Household high quality product,Grocery,Household,Fashion,Nike,M-7743,Black,XL,6.19,Piece,S924,Supplier_37,China,1825.09,2349.17,2060.89,5,69,10-09-2024,Active
P11701,3Y1APY2J,Dell Mobile 1701,Dell Mobile high quality product,Electronics,Mobile,Fashion,Dell,M-9991,White,S,0.82,Piece,S514,Supplier_22,Vietnam,717.77,875.44,860.48,18,89,06-10-2024,Active
P11702,8EIJKF4J,Puma Household 1702,Puma Household high quality product,Grocery,Household,Fashion,Puma,M-9850,Gray,L,4.94,Piece,S603,Supplier_25,Vietnam,4916.34,6468.93,5461.17,18,143,08-05-2025,Active
P11703,SO8RPD2N,Dell Tablet 1703,Dell Tablet high quality product,Electronics,Tablet,FMCG,Dell,M-1064,Black,S,8.89,Piece,S849,Supplier_50,USA,1920.38,2150.78,2182.01,18,156,24-08-2024,Active
P11704,TZ9I2KRJ,Samsung Watch 1704,Samsung Watch high quality product,Accessories,Watch,FMCG,Samsung,M-7755,Blue,S,2.27,Piece,S248,Supplier_47,Vietnam,2932.59,3978.61,3619.71,5,43,26-02-2024,Active
P11705,KOS38KSB,HP Women 1705,HP Women high quality product,Clothing,Women,FMCG,HP,M-9879,White,L,4.95,Piece,S239,Supplier_50,USA,3242.87,4790.2,4050.59,12,187,26-06-2025,Active
P11706,FQW77SAR,Dell Men 1706,Dell Men high quality product,Clothing,Men,Electronics,Dell,M-6082,White,L,5.82,Piece,S186,Supplier_43,USA,694.05,810.8,802.74,12,75,11-10-2024,Active
P11707,AJQY6ZLO,Nike Sunglasses 1707,Nike Sunglasses high quality product,Accessories,Sunglasses,Electronics,Nike,M-5012,Red,XL,2.03,Piece,S740,Supplier_44,Germany,3001.75,3611.46,3497.5,12,126,04-03-2024,Active
P11708,FJOVRIGA,Apple Household 1708,Apple Household high quality product,Grocery,Household,Fashion,Apple,M-6250,White,S,8.69,Piece,S432,Supplier_18,India,4096.61,5094.85,4740.29,18,14,30-03-2025,Active
P11709,568CKOT4,Apple Mobile 1709,Apple Mobile high quality product,Electronics,Mobile,FMCG,Apple,M-3813,White,XL,4.81,Piece,S936,Supplier_23,China,4084.22,5636.92,4471.47,18,64,06-11-2023,Active
P11710,DEYIHG9N,Adidas Sunglasses 1710,Adidas Sunglasses high quality product,Accessories,Sunglasses,FMCG,Adidas,M-8439,Green,S,2.61,Piece,S208,Supplier_2,USA,1285.58,1542.92,1657.14,5,77,07-01-2025,Active
P11711,6HN3MM6Q,Lenovo Laptop 1711,Lenovo Laptop high quality product,Electronics,Laptop,Electronics,Lenovo,M-5459,White,NA,4.79,Piece,S194,Supplier_25,Germany,1149.01,1314.36,1313.46,12,174,04-01-2025,Active
P11712,WJHXXS2E,Nestle Tablet 1712,Nestle Tablet high quality product,Electronics,Tablet,Electronics,Nestle,M-6265,Black,L,8.19,Piece,S510,Supplier_43,India,3663.4,4549.57,3998.67,18,200,14-12-2023,Active
P11713,7R4SCEFE,Samsung Accessory 1713,Samsung Accessory high quality product,Electronics,Accessory,FMCG,Samsung,M-2574,Gray,XL,3.62,Piece,S564,Supplier_46,Germany,4247.76,6287.33,5063.79,18,82,05-08-2023,Active
P11714,BXJV8AAY,Sony Bag 1714,Sony Bag high quality product,Accessories,Bag,FMCG,Sony,M-2305,Black,NA,1.4,Piece,S379,Supplier_35,USA,1119.82,1569.06,1238.96,5,148,23-10-2025,Active
P11715,LD2KGJIJ,Nestle Bag 1715,Nestle Bag high quality product,Accessories,Bag,FMCG,Nestle,M-1317,Black,S,8.49,Piece,S178,Supplier_1,USA,552.52,759.93,673.5,12,197,11-08-2025,Active
P11716,94Q2IH72,Lenovo Snacks 1716,Lenovo Snacks high quality product,Grocery,Snacks,Electronics,Lenovo,M-1513,Black,L,2.72,Piece,S737,Supplier_20,Germany,2422.54,2696.87,2982.72,18,29,17-11-2024,Active
P11717,PGCO3P3Q,Sony Sunglasses 1717,Sony Sunglasses high quality product,Accessories,Sunglasses,Electronics,Sony,M-7513,Green,L,6.51,Piece,S142,Supplier_43,China,4188.23,5926.68,4753.65,18,22,19-06-2024,Active
P11718,1OCWPM4F,Puma Snacks 1718,Puma Snacks high quality product,Grocery,Snacks,Electronics,Puma,M-4051,Gray,M,3.73,Piece,S203,Supplier_10,India,3118.59,4652.64,3867.26,5,178,07-07-2023,Active
P11719,TA4SADE2,Lenovo Beverages 1719,Lenovo Beverages high quality product,Grocery,Beverages,FMCG,Lenovo,M-6557,White,XL,8.11,Piece,S290,Supplier_42,India,4618.38,5213.56,5445.62,12,161,24-07-2025,Active
P11720,MSMIHCLX,Apple Men 1720,Apple Men high quality product,Clothing,Men,Fashion,Apple,M-2784,Gray,NA,9.86,Piece,S104,Supplier_10,Vietnam,4985.88,5560.43,6093.79,18,10,21-09-2025,Active
P11721,OYVZBFC9,Apple Women 1721,Apple Women high quality product,Clothing,Women,FMCG,Apple,M-5260,Red,NA,1.36,Piece,S860,Supplier_21,Germany,2907.27,3254.55,3123.51,18,150,10-11-2025,Active
P11722,ZNFAK0IW,Apple Watch 1722,Apple Watch high quality product,Accessories,Watch,FMCG,Apple,M-8880,Black,M,0.35,Piece,S750,Supplier_33,China,1690.19,2508.38,2115.76,12,66,10-01-2026,Active
P11723,A3QKM56U,Apple Tablet 1723,Apple Tablet high quality product,Electronics,Tablet,Fashion,Apple,M-9836,Red,NA,8.09,Piece,S333,Supplier_43,China,2637.25,3577.9,2967.48,12,88,06-07-2025,Active
P11724,2PZ5CK9P,Adidas Men 1724,Adidas Men high quality product,Clothing,Men,Fashion,Adidas,M-3154,Green,NA,7.67,Piece,S136,Supplier_35,USA,214.95,246.49,242.36,12,158,28-03-2025,Active
P11725,XBZUM2ES,Samsung Women 1725,Samsung Women high quality product,Clothing,Women,Electronics,Samsung,M-6592,Black,L,4.61,Piece,S850,Supplier_5,Vietnam,2859.1,3489.96,3285.03,12,65,27-01-2025,Active
P11726,OMQ8YDVV,Adidas Household 1726,Adidas Household high quality product,Grocery,Household,Electronics,Adidas,M-4873,Gray,M,3.03,Piece,S802,Supplier_43,Germany,4631,6716.12,5998.46,5,18,20-01-2025,Active
P11727,JQ8AFAY3,HP Women 1727,HP Women high quality product,Clothing,Women,Fashion,HP,M-3975,Gray,M,1.1,Piece,S367,Supplier_1,China,1613.52,2099.62,1869.41,12,43,09-10-2023,Active
P11728,VHZAQVJO,Adidas Kids 1728,Adidas Kids high quality product,Clothing,Kids,FMCG,Adidas,M-4466,White,NA,7.03,Piece,S392,Supplier_41,USA,1957.8,2354.67,2226.21,12,154,07-12-2024,Active
P11729,W2F17THZ,Lenovo Mobile 1729,Lenovo Mobile high quality product,Electronics,Mobile,Fashion,Lenovo,M-3216,Red,L,3.3,Piece,S622,Supplier_38,India,2604.91,3277.39,3181.5,5,42,07-11-2025,Active
P11730,8DMGMMX4,Apple Sunglasses 1730,Apple Sunglasses high quality product,Accessories,Sunglasses,FMCG,Apple,M-2283,Gray,S,1.82,Piece,S895,Supplier_20,Vietnam,2420.34,3404.57,2643.85,12,55,10-10-2024,Active
P11731,E0ZICFOB,Lenovo Bag 1731,Lenovo Bag high quality product,Accessories,Bag,Electronics,Lenovo,M-8271,White,S,7.89,Piece,S236,Supplier_20,China,4349.53,4951.01,5192.44,12,192,10-08-2024,Active
P11732,U5ROI48P,Nike Bag 1732,Nike Bag high quality product,Accessories,Bag,FMCG,Nike,M-3850,Blue,XL,1.34,Piece,S704,Supplier_19,India,4168.77,5104.01,4627.61,5,192,01-12-2023,Active
P11733,UB80MNJ0,Nike Snacks 1733,Nike Snacks high quality product,Grocery,Snacks,FMCG,Nike,M-4636,Red,S,1.67,Piece,S154,Supplier_48,Germany,3744.22,4236.68,4865.67,5,167,29-08-2023,Active
P11734,6LV992V4,Dell Sunglasses 1734,Dell Sunglasses high quality product,Accessories,Sunglasses,FMCG,Dell,M-9808,Gray,S,0.89,Piece,S210,Supplier_31,Germany,4585.64,5252.38,5357.1,5,37,05-12-2024,Active
P11735,O69JMWJI,Apple Accessory 1735,Apple Accessory high quality product,Electronics,Accessory,Fashion,Apple,M-8466,White,NA,8.53,Piece,S739,Supplier_38,Germany,4475.7,6493.19,5717.47,5,93,12-08-2024,Active
P11736,7P6TTT2U,Puma Women 1736,Puma Women high quality product,Clothing,Women,Electronics,Puma,M-2962,White,S,2.39,Piece,S593,Supplier_35,Vietnam,4862.41,6210.57,6224.16,12,115,07-10-2024,Active
P11737,15M84MFP,Nestle Men 1737,Nestle Men high quality product,Clothing,Men,Electronics,Nestle,M-2093,White,S,6.82,Piece,S977,Supplier_41,China,4751.35,6476.35,4999.43,5,85,13-12-2024,Active
P11738,HFBVZ379,Nike Household 1738,Nike Household high quality product,Grocery,Household,FMCG,Nike,M-2680,Gray,L,3.48,Piece,S417,Supplier_11,Germany,4698.31,6926.17,5262.73,12,74,16-01-2024,Active
P11739,2I3ZCOH9,Nestle Watch 1739,Nestle Watch high quality product,Accessories,Watch,Fashion,Nestle,M-3196,Gray,M,0.16,Piece,S659,Supplier_35,India,481.92,718.87,545.79,18,160,25-06-2023,Active
P11740,O0UPQU56,Dell Bag 1740,Dell Bag high quality product,Accessories,Bag,FMCG,Dell,M-6787,White,L,5.3,Piece,S897,Supplier_26,Vietnam,4933.28,7170.76,5284.6,5,118,10-08-2024,Active
P11741,VXUM6ZCU,Dell Watch 1741,Dell Watch high quality product,Accessories,Watch,FMCG,Dell,M-7911,Red,XL,1.75,Piece,S960,Supplier_18,India,992.05,1148.5,1107.65,5,105,20-10-2023,Active
P11742,4MTMM99D,Nike Watch 1742,Nike Watch high quality product,Accessories,Watch,Electronics,Nike,M-9950,White,S,6.46,Piece,S546,Supplier_11,Vietnam,952.65,1241.38,1021.68,12,40,18-09-2025,Active
