StoreID,StoreCode,StoreName,StoreType,StoreFormat,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,Region,Latitude,Longitude,StoreManager,ManagerEmail,ManagerPhone,StoreSizeSqFt,NumberOfEmployees,OpeningDate,ClosingDate,IsFranchise,StoreStatus,TargetRevenue
772,SRC-0772,SRC San Francisco Store 772,Retail,Small,206 Main Street,,San Francisco,CA,24507,USA,North America,-60.143073,105.297183,Manager 772,manager772@srcstores.com,-4468848,43756,83,29-07-2020,,TRUE,Active,11953367.11
773,SRC-0773,SRC Hanoi Store 773,Retail,Small,952 Main Street,,Hanoi,Hanoi,25654,Vietnam,Asia,24.732961,14.509059,Manager 773,manager773@srcstores.com,-4262316,26420,290,08-12-2020,,TRUE,Active,13145197.22
774,SRC-0774,SRC New York Store 774,Flagship,Small,204 Main Street,,New York,NY,78216,USA,North America,-84.806007,71.432367,Manager 774,manager774@srcstores.com,-5149586,12464,137,24-08-2012,,FALSE,Active,5130517.51
775,SRC-0775,SRC Seattle Store 775,Outlet,Small,145 Main Street,,Seattle,WA,92544,USA,North America,-20.487394,167.845156,Manager 775,manager775@srcstores.com,-6228844,35831,220,29-03-2013,,TRUE,Renovation,3829456.74
776,SRC-0776,SRC Chicago Store 776,Mall,Large,217 Main Street,,Chicago,IL,38718,USA,North America,11.616285,-2.223001,Manager 776,manager776@srcstores.com,-9035872,19243,35,10-06-2020,,TRUE,Active,1220167.29
777,SRC-0777,SRC Chicago Store 777,Retail,Large,660 Main Street,,Chicago,IL,13014,USA,North America,-27.470888,2.201515,Manager 777,manager777@srcstores.com,-1266493,46087,180,28-06-2011,,FALSE,Closed,18509987.71
778,SRC-0778,SRC Seattle Store 778,Flagship,Large,96 Main Street,,Seattle,WA,15878,USA,North America,-15.787975,154.021848,Manager 778,manager778@srcstores.com,-6133522,27312,196,08-02-2017,,FALSE,Closed,19403057.74
779,SRC-0779,SRC Pune Store 779,Mall,Medium,332 Main Street,,Pune,Maharashtra,52980,India,Asia,14.170329,81.593911,Manager 779,manager779@srcstores.com,-5606337,17783,189,19-06-2012,,FALSE,Active,12328257.77
780,SRC-0780,SRC Mumbai Store 780,Outlet,Large,150 Main Street,,Mumbai,Maharashtra,33866,India,Asia,14.56902,-29.340454,Manager 780,manager780@srcstores.com,-9155285,26814,137,28-10-2018,,FALSE,Closed,3269290.48
781,SRC-0781,SRC London Store 781,Mall,Large,592 Main Street,,London,England,22602,UK,Europe,-50.471596,-178.036505,Manager 781,manager781@srcstores.com,-4503601,29135,204,03-01-2012,,TRUE,Closed,7841288.96
782,SRC-0782,SRC Hanoi Store 782,Flagship,Medium,204 Main Street,,Hanoi,Hanoi,80004,Vietnam,Asia,-84.430707,155.578256,Manager 782,manager782@srcstores.com,-2849096,28142,63,22-06-2012,,TRUE,Renovation,19039723.61
783,SRC-0783,SRC Shanghai Store 783,Outlet,Medium,478 Main Street,,Shanghai,Shanghai,31120,China,Asia,77.438531,136.429073,Manager 783,manager783@srcstores.com,-5525331,22299,54,03-11-2019,,FALSE,Active,18897503.46
784,SRC-0784,SRC London Store 784,Outlet,Medium,77 Main Street,,London,England,26681,UK,Europe,35.467107,3.271303,Manager 784,manager784@srcstores.com,-5711327,4766,177,24-11-2014,,TRUE,Active,14890244.66
785,SRC-0785,SRC Seattle Store 785,Mall,Medium,122 Main Street,,Seattle,WA,12492,USA,North America,-22.627305,74.638512,Manager 785,manager785@srcstores.com,-5561745,19369,79,30-04-2019,,TRUE,Closed,16091992.09
786,SRC-0786,SRC Mumbai Store 786,Mall,Medium,203 Main Street,,Mumbai,Maharashtra,36275,India,Asia,-38.696586,86.222412,Manager 786,manager786@srcstores.com,-6257750,41477,261,29-03-2018,,TRUE,Active,3722024.52
787,SRC-0787,SRC London Store 787,Mall,Medium,535 Main Street,,London,England,34145,UK,Europe,-21.844632,97.16842,Manager 787,manager787@srcstores.com,-6208042,43371,67,21-07-2020,,TRUE,Active,7836786.33
788,SRC-0788,SRC Pune Store 788,Flagship,Medium,772 Main Street,,Pune,Maharashtra,93383,India,Asia,-11.813216,35.823892,Manager 788,manager788@srcstores.com,-5082746,18332,50,14-02-2010,,TRUE,Closed,17040908.78
789,SRC-0789,SRC Shanghai Store 789,Retail,Small,336 Main Street,,Shanghai,Shanghai,89698,China,Asia,-14.110879,61.48005,Manager 789,manager789@srcstores.com,-4384019,29351,82,04-09-2019,,TRUE,Active,6252164.38
790,SRC-0790,SRC San Francisco Store 790,Flagship,Medium,242 Main Street,,San Francisco,CA,35928,USA,North America,-26.952787,34.535323,Manager 790,manager790@srcstores.com,-7261803,18446,28,21-12-2017,,TRUE,Active,6324931.91
791,SRC-0791,SRC Shanghai Store 791,Flagship,Medium,971 Main Street,,Shanghai,Shanghai,52813,China,Asia,-32.93698,107.821215,Manager 791,manager791@srcstores.com,-8820029,43534,235,05-01-2019,,FALSE,Active,5873982.23
792,SRC-0792,SRC Pune Store 792,Outlet,Small,950 Main Street,,Pune,Maharashtra,52623,India,Asia,8.600786,140.995497,Manager 792,manager792@srcstores.com,-1929099,32376,29,30-01-2012,,FALSE,Active,3636123.93
793,SRC-0793,SRC London Store 793,Flagship,Large,865 Main Street,,London,England,53881,UK,Europe,77.075964,-33.656197,Manager 793,manager793@srcstores.com,-3773953,3042,49,28-09-2010,,TRUE,Closed,12256656.13
794,SRC-0794,SRC Berlin Store 794,Mall,Large,869 Main Street,,Berlin,Berlin,35152,Germany,Europe,68.730499,-140.467923,Manager 794,manager794@srcstores.com,-4619844,35814,245,13-02-2011,,TRUE,Active,5665514.25
795,SRC-0795,SRC New York Store 795,Mall,Large,436 Main Street,,New York,NY,83794,USA,North America,-52.512309,43.437576,Manager 795,manager795@srcstores.com,-9901939,32430,10,06-01-2011,,FALSE,Active,11155859.16
796,SRC-0796,SRC Berlin Store 796,Mall,Medium,87 Main Street,,Berlin,Berlin,71412,Germany,Europe,50.058643,-32.91017,Manager 796,manager796@srcstores.com,-3681207,14437,71,22-02-2014,,FALSE,Active,17539323.32
797,SRC-0797,SRC Hanoi Store 797,Outlet,Small,487 Main Street,,Hanoi,Hanoi,45573,Vietnam,Asia,34.603373,74.111943,Manager 797,manager797@srcstores.com,-4308005,9390,173,05-01-2010,,TRUE,Active,6921441.36
798,SRC-0798,SRC Mumbai Store 798,Mall,Small,625 Main Street,,Mumbai,Maharashtra,98280,India,Asia,-26.36268,115.087866,Manager 798,manager798@srcstores.com,-4928968,27093,52,18-07-2010,,FALSE,Active,16675434.77
799,SRC-0799,SRC Mumbai Store 799,Outlet,Large,436 Main Street,,Mumbai,Maharashtra,79055,India,Asia,73.171575,-95.243661,Manager 799,manager799@srcstores.com,-6025742,32984,108,19-04-2017,21-09-2018,TRUE,Active,4606012.08
800,SRC-0800,SRC Hanoi Store 800,Mall,Small,840 Main Street,,Hanoi,Hanoi,34155,Vietnam,Asia,-70.466913,82.18222,Manager 800,manager800@srcstores.com,-6612665,28744,153,03-11-2013,,FALSE,Renovation,1469465.11
801,SRC-0801,SRC Seattle Store 801,Retail,Small,364 Main Street,,Seattle,WA,16333,USA,North America,19.959091,-53.970602,Manager 801,manager801@srcstores.com,-1852023,31974,46,16-11-2016,,TRUE,Active,8862777.2
802,SRC-0802,SRC Chicago Store 802,Mall,Small,596 Main Street,,Chicago,IL,17975,USA,North America,-0.600289,-145.317218,Manager 802,manager802@srcstores.com,-1358617,37728,198,24-01-2012,,TRUE,Active,16691460.6
803,SRC-0803,SRC San Francisco Store 803,Mall,Small,877 Main Street,,San Francisco,CA,12095,USA,North America,80.853953,-103.339766,Manager 803,manager803@srcstores.com,-5195533,33102,244,16-11-2020,,FALSE,Closed,17941716.14
804,SRC-0804,SRC Shanghai Store 804,Outlet,Medium,728 Main Street,,Shanghai,Shanghai,54227,China,Asia,48.890368,-176.585804,Manager 804,manager804@srcstores.com,-9455708,15307,234,06-03-2011,,TRUE,Renovation,7732981.83
805,SRC-0805,SRC London Store 805,Retail,Large,524 Main Street,,London,England,96222,UK,Europe,30.703686,93.091228,Manager 805,manager805@srcstores.com,-2745218,41413,98,11-12-2012,,FALSE,Active,1815953.63
806,SRC-0806,SRC Seattle Store 806,Flagship,Small,505 Main Street,,Seattle,WA,74571,USA,North America,-47.813264,177.945653,Manager 806,manager806@srcstores.com,-6243851,12760,63,28-11-2017,,TRUE,Closed,15602664.37
807,SRC-0807,SRC Shanghai Store 807,Outlet,Medium,796 Main Street,,Shanghai,Shanghai,31120,China,Asia,-8.046543,118.225085,Manager 807,manager807@srcstores.com,-2682968,3644,224,05-05-2019,,TRUE,Active,1500649.65
808,SRC-0808,SRC London Store 808,Flagship,Large,981 Main Street,,London,England,12663,UK,Europe,1.975811,-100.338613,Manager 808,manager808@srcstores.com,-8772637,20068,46,27-03-2015,,FALSE,Active,5884206.24
809,SRC-0809,SRC Shanghai Store 809,Retail,Small,879 Main Street,,Shanghai,Shanghai,82215,China,Asia,-0.580641,112.741833,Manager 809,manager809@srcstores.com,-2570796,46977,273,16-05-2020,,TRUE,Active,14727520
810,SRC-0810,SRC Mumbai Store 810,Retail,Small,341 Main Street,,Mumbai,Maharashtra,16602,India,Asia,37.039849,-166.732073,Manager 810,manager810@srcstores.com,-2687814,10946,261,14-10-2015,,TRUE,Active,15877866.23
811,SRC-0811,SRC Pune Store 811,Retail,Large,892 Main Street,,Pune,Maharashtra,33538,India,Asia,55.194159,-52.202682,Manager 811,manager811@srcstores.com,-5772398,17627,285,25-09-2018,,FALSE,Active,18202519.34
812,SRC-0812,SRC Seattle Store 812,Retail,Small,174 Main Street,,Seattle,WA,73759,USA,North America,61.625643,17.556935,Manager 812,manager812@srcstores.com,-1192955,22092,293,02-10-2010,,TRUE,Active,10691901.15
813,SRC-0813,SRC Seattle Store 813,Flagship,Small,553 Main Street,,Seattle,WA,71945,USA,North America,-3.23377,-28.631131,Manager 813,manager813@srcstores.com,-9904234,11360,208,10-05-2019,,FALSE,Active,7214250.64
814,SRC-0814,SRC Mumbai Store 814,Flagship,Large,428 Main Street,,Mumbai,Maharashtra,95317,India,Asia,65.831159,-52.860518,Manager 814,manager814@srcstores.com,-1771640,24794,153,01-05-2011,,FALSE,Active,5588462.77
815,SRC-0815,SRC Pune Store 815,Retail,Small,514 Main Street,,Pune,Maharashtra,53889,India,Asia,-89.436394,151.991587,Manager 815,manager815@srcstores.com,-4373497,8848,276,21-05-2011,,TRUE,Closed,9692205.26
816,SRC-0816,SRC Hanoi Store 816,Flagship,Small,648 Main Street,,Hanoi,Hanoi,92430,Vietnam,Asia,7.087865,17.685942,Manager 816,manager816@srcstores.com,-3518790,37966,292,28-04-2013,,TRUE,Closed,13570151.61
817,SRC-0817,SRC San Francisco Store 817,Retail,Medium,966 Main Street,,San Francisco,CA,20888,USA,North America,62.609388,135.043102,Manager 817,manager817@srcstores.com,-1020329,18684,166,27-08-2015,,FALSE,Active,8054849.59
818,SRC-0818,SRC Pune Store 818,Flagship,Medium,942 Main Street,,Pune,Maharashtra,34153,India,Asia,-0.334704,-134.092148,Manager 818,manager818@srcstores.com,-6186820,22383,184,20-02-2011,,FALSE,Renovation,10001790.51
819,SRC-0819,SRC Berlin Store 819,Outlet,Small,999 Main Street,,Berlin,Berlin,75111,Germany,Europe,-11.169729,-160.768145,Manager 819,manager819@srcstores.com,-5627194,17253,76,17-04-2012,,FALSE,Active,18422637.52
820,SRC-0820,SRC New York Store 820,Retail,Small,787 Main Street,,New York,NY,60153,USA,North America,-79.094232,-19.360385,Manager 820,manager820@srcstores.com,-4596049,5946,211,10-01-2017,,TRUE,Closed,9223931.3
821,SRC-0821,SRC London Store 821,Outlet,Large,334 Main Street,,London,England,44392,UK,Europe,-59.70072,32.860736,Manager 821,manager821@srcstores.com,-5988375,45435,232,09-01-2017,,FALSE,Active,8886576.3
822,SRC-0822,SRC Shanghai Store 822,Mall,Large,682 Main Street,,Shanghai,Shanghai,55892,China,Asia,39.778546,111.479915,Manager 822,manager822@srcstores.com,-2314725,42888,24,21-12-2014,,FALSE,Closed,13305183.74
823,SRC-0823,SRC Hanoi Store 823,Mall,Small,185 Main Street,,Hanoi,Hanoi,46748,Vietnam,Asia,-13.706532,4.382022,Manager 823,manager823@srcstores.com,-5473711,24088,51,01-11-2016,,TRUE,Closed,13726176.51
824,SRC-0824,SRC Mumbai Store 824,Retail,Small,441 Main Street,,Mumbai,Maharashtra,26118,India,Asia,59.399018,149.076263,Manager 824,manager824@srcstores.com,-2951226,12306,56,09-03-2013,,FALSE,Closed,7754653.08
825,SRC-0825,SRC Mumbai Store 825,Outlet,Small,466 Main Street,,Mumbai,Maharashtra,62715,India,Asia,-40.842898,-99.764321,Manager 825,manager825@srcstores.com,-9766330,37219,126,07-08-2015,,TRUE,Renovation,19703007.86
826,SRC-0826,SRC Pune Store 826,Mall,Large,303 Main Street,,Pune,Maharashtra,76953,India,Asia,67.612767,-139.841173,Manager 826,manager826@srcstores.com,-1932583,9457,296,27-07-2011,,FALSE,Renovation,10483612.29
827,SRC-0827,SRC Chicago Store 827,Retail,Medium,639 Main Street,,Chicago,IL,26947,USA,North America,-24.679749,-30.576101,Manager 827,manager827@srcstores.com,-5494739,46432,92,29-06-2019,,TRUE,Active,7529007.94
828,SRC-0828,SRC Berlin Store 828,Retail,Large,431 Main Street,,Berlin,Berlin,74879,Germany,Europe,-37.551849,149.839461,Manager 828,manager828@srcstores.com,-9944521,8707,282,31-01-2017,,FALSE,Renovation,19487903.1
829,SRC-0829,SRC London Store 829,Mall,Small,522 Main Street,,London,England,17753,UK,Europe,47.373368,-33.904579,Manager 829,manager829@srcstores.com,-2673124,39715,87,15-01-2017,,TRUE,Closed,14458432.18
830,SRC-0830,SRC Pune Store 830,Outlet,Large,44 Main Street,,Pune,Maharashtra,25151,India,Asia,53.533903,-127.544989,Manager 830,manager830@srcstores.com,-8003133,13015,26,16-10-2013,07-10-2017,FALSE,Active,7977251.07
831,SRC-0831,SRC Pune Store 831,Flagship,Medium,319 Main Street,,Pune,Maharashtra,78780,India,Asia,22.279747,31.969102,Manager 831,manager831@srcstores.com,-1691062,29599,129,10-02-2017,,TRUE,Active,16356879.89
832,SRC-0832,SRC Pune Store 832,Outlet,Small,939 Main Street,,Pune,Maharashtra,73825,India,Asia,-13.326854,-131.357059,Manager 832,manager832@srcstores.com,-3846690,39744,258,27-06-2015,,FALSE,Active,17327424.88
833,SRC-0833,SRC Berlin Store 833,Flagship,Large,101 Main Street,,Berlin,Berlin,78352,Germany,Europe,60.063175,-175.299678,Manager 833,manager833@srcstores.com,-5651476,32039,271,15-01-2019,,FALSE,Active,12731728.5
834,SRC-0834,SRC London Store 834,Retail,Medium,888 Main Street,,London,England,12909,UK,Europe,-0.917114,-83.919074,Manager 834,manager834@srcstores.com,-5069191,31494,73,25-12-2010,,FALSE,Active,6908041.69
835,SRC-0835,SRC Mumbai Store 835,Flagship,Small,880 Main Street,,Mumbai,Maharashtra,39663,India,Asia,-87.82606,-36.139738,Manager 835,manager835@srcstores.com,-1511966,4213,49,05-09-2016,,FALSE,Closed,8787754.51
836,SRC-0836,SRC Shanghai Store 836,Retail,Small,247 Main Street,,Shanghai,Shanghai,15319,China,Asia,-7.310166,-177.09325,Manager 836,manager836@srcstores.com,-4576423,3953,252,20-06-2020,08-06-2023,FALSE,Active,16011016.78
837,SRC-0837,SRC Seattle Store 837,Outlet,Small,317 Main Street,,Seattle,WA,25253,USA,North America,49.543555,-154.04895,Manager 837,manager837@srcstores.com,-2423263,34049,191,11-05-2012,,TRUE,Renovation,8757441.37
838,SRC-0838,SRC Shanghai Store 838,Outlet,Large,327 Main Street,,Shanghai,Shanghai,62365,China,Asia,69.938747,53.492709,Manager 838,manager838@srcstores.com,-4064299,45655,90,15-12-2014,,FALSE,Active,5623838.75
839,SRC-0839,SRC Seattle Store 839,Outlet,Large,848 Main Street,,Seattle,WA,21150,USA,North America,78.933943,68.631161,Manager 839,manager839@srcstores.com,-5918152,31309,63,24-07-2014,,TRUE,Closed,1168528.31
840,SRC-0840,SRC London Store 840,Mall,Large,487 Main Street,,London,England,11814,UK,Europe,66.913092,51.254219,Manager 840,manager840@srcstores.com,-4789562,2229,185,26-01-2014,,TRUE,Active,7175494.55
841,SRC-0841,SRC Shanghai Store 841,Outlet,Medium,47 Main Street,,Shanghai,Shanghai,91139,China,Asia,60.769966,-33.06206,Manager 841,manager841@srcstores.com,-2632142,19150,123,25-06-2012,,FALSE,Active,19177857.88
842,SRC-0842,SRC New York Store 842,Outlet,Large,955 Main Street,,New York,NY,92410,USA,North America,15.827019,104.932857,Manager 842,manager842@srcstores.com,-1762243,39950,43,01-03-2013,,FALSE,Active,6101690.69
843,SRC-0843,SRC New York Store 843,Outlet,Medium,504 Main Street,,New York,NY,62939,USA,North America,-29.999392,-94.281219,Manager 843,manager843@srcstores.com,-2927877,43469,226,07-07-2011,,FALSE,Active,9371120.55
844,SRC-0844,SRC Pune Store 844,Mall,Large,639 Main Street,,Pune,Maharashtra,37728,India,Asia,74.441596,-161.751821,Manager 844,manager844@srcstores.com,-5117250,27982,156,21-03-2011,,TRUE,Renovation,3767724.56
845,SRC-0845,SRC Seattle Store 845,Mall,Medium,747 Main Street,,Seattle,WA,27767,USA,North America,-17.216178,9.260212,Manager 845,manager845@srcstores.com,-7988161,33768,259,13-03-2014,,TRUE,Renovation,15621573.18
846,SRC-0846,SRC Shanghai Store 846,Outlet,Medium,816 Main Street,,Shanghai,Shanghai,60899,China,Asia,62.737984,-148.241008,Manager 846,manager846@srcstores.com,-5848359,27214,40,31-12-2014,,TRUE,Active,3949778.12
847,SRC-0847,SRC New York Store 847,Flagship,Medium,215 Main Street,,New York,NY,94269,USA,North America,-23.780805,-9.963827,Manager 847,manager847@srcstores.com,-3217641,47878,281,30-06-2013,,TRUE,Active,1416893.38
848,SRC-0848,SRC Mumbai Store 848,Mall,Large,209 Main Street,,Mumbai,Maharashtra,30232,India,Asia,66.168879,83.353107,Manager 848,manager848@srcstores.com,-1095689,2076,233,11-02-2016,17-03-2020,TRUE,Active,4363424.41
849,SRC-0849,SRC London Store 849,Mall,Small,770 Main Street,,London,England,92822,UK,Europe,12.877361,4.173933,Manager 849,manager849@srcstores.com,-6315542,47133,191,12-04-2015,,TRUE,Active,14049144.85
850,SRC-0850,SRC Pune Store 850,Retail,Medium,794 Main Street,,Pune,Maharashtra,49535,India,Asia,43.616814,-40.643915,Manager 850,manager850@srcstores.com,-4959448,41779,199,24-02-2013,,FALSE,Active,19539054.13
851,SRC-0851,SRC Hanoi Store 851,Mall,Small,252 Main Street,,Hanoi,Hanoi,93757,Vietnam,Asia,78.112041,118.885407,Manager 851,manager851@srcstores.com,-3463581,48530,95,14-01-2016,,FALSE,Renovation,11603685.47
852,SRC-0852,SRC Mumbai Store 852,Outlet,Medium,434 Main Street,,Mumbai,Maharashtra,32837,India,Asia,47.669018,-95.995867,Manager 852,manager852@srcstores.com,-4536188,16718,57,19-10-2017,,FALSE,Renovation,7703319.44
853,SRC-0853,SRC San Francisco Store 853,Mall,Large,134 Main Street,,San Francisco,CA,97270,USA,North America,-3.651105,-23.367387,Manager 853,manager853@srcstores.com,-9169120,48987,153,06-02-2011,,TRUE,Closed,7242720.06
854,SRC-0854,SRC London Store 854,Flagship,Large,321 Main Street,,London,England,28349,UK,Europe,30.007707,39.11406,Manager 854,manager854@srcstores.com,-7371000,18078,150,29-06-2013,,FALSE,Renovation,11748779.56
855,SRC-0855,SRC New York Store 855,Retail,Small,458 Main Street,,New York,NY,51312,USA,North America,-54.940422,-95.806242,Manager 855,manager855@srcstores.com,-5968254,11178,19,20-03-2019,,FALSE,Active,3193097
856,SRC-0856,SRC New York Store 856,Outlet,Small,331 Main Street,,New York,NY,53163,USA,North America,16.629179,74.54713,Manager 856,manager856@srcstores.com,-8857128,17221,65,01-07-2012,,TRUE,Closed,13227734.73
857,SRC-0857,SRC Chicago Store 857,Flagship,Medium,443 Main Street,,Chicago,IL,93293,USA,North America,-10.34205,42.662131,Manager 857,manager857@srcstores.com,-6434666,13560,203,26-10-2017,,TRUE,Active,3270522.28
858,SRC-0858,SRC San Francisco Store 858,Flagship,Medium,940 Main Street,,San Francisco,CA,29205,USA,North America,27.944787,-53.549478,Manager 858,manager858@srcstores.com,-2971025,28969,268,07-06-2020,,TRUE,Active,15339423.72
859,SRC-0859,SRC Mumbai Store 859,Retail,Small,836 Main Street,,Mumbai,Maharashtra,83953,India,Asia,39.450833,-169.750918,Manager 859,manager859@srcstores.com,-7663481,28023,124,17-08-2014,,TRUE,Closed,9753620.42
860,SRC-0860,SRC Pune Store 860,Outlet,Large,62 Main Street,,Pune,Maharashtra,86000,India,Asia,-67.968485,-171.501867,Manager 860,manager860@srcstores.com,-9449912,38116,113,16-01-2020,,FALSE,Renovation,6336368.74
861,SRC-0861,SRC New York Store 861,Retail,Large,59 Main Street,,New York,NY,91236,USA,North America,67.391268,42.810865,Manager 861,manager861@srcstores.com,-2662110,28069,258,10-08-2016,,FALSE,Renovation,5049598.81
862,SRC-0862,SRC Shanghai Store 862,Flagship,Large,95 Main Street,,Shanghai,Shanghai,61246,China,Asia,25.745112,80.427471,Manager 862,manager862@srcstores.com,-5724716,19652,155,27-03-2018,,FALSE,Active,11153709.79
